datetime,number
2023-07-09 22:56:00,7
2023-07-09 22:59:00,3
2023-07-09 23:02:00,9
2023-07-09 23:05:00,8
2023-07-09 23:08:00,1
2023-07-09 23:11:00,2
2023-07-09 23:14:00,1
2023-07-09 23:17:00,2
2023-07-09 23:20:00,2
2023-07-09 23:23:00,9
2023-07-09 23:26:00,8
2023-07-09 23:29:00,1
2023-07-09 23:32:00,8
2023-07-09 23:35:00,1
2023-07-09 23:38:00,6
2023-07-09 23:41:00,4
2023-07-09 23:44:00,6
2023-07-09 23:47:00,8
2023-07-09 23:50:00,0
2023-07-09 23:53:00,7
2023-07-09 23:56:00,1
2023-07-09 23:59:00,6
2023-07-10 00:02:00,2
2023-07-10 00:05:00,8
2023-07-10 00:08:00,7
2023-07-10 00:11:00,2
2023-07-10 00:14:00,2
2023-07-10 00:17:00,6
2023-07-10 00:20:00,3
2023-07-10 00:23:00,2
2023-07-10 00:26:00,5
2023-07-10 00:29:00,3
2023-07-10 00:32:00,8
2023-07-10 00:35:00,6
2023-07-10 00:38:00,1
2023-07-10 00:41:00,7
2023-07-10 00:44:00,9
2023-07-10 00:47:00,3
2023-07-10 01:20:00,6
2023-07-10 01:23:00,1
2023-07-10 01:26:00,1
2023-07-10 01:29:00,8
2023-07-10 01:32:00,3
2023-07-10 01:35:00,8
2023-07-10 01:38:00,2
2023-07-10 01:41:00,9
2023-07-10 01:44:00,1
2023-07-10 01:47:00,3
2023-07-10 02:20:00,3
2023-07-10 02:23:00,4
2023-07-10 02:26:00,7
2023-07-10 02:29:00,5
2023-07-10 02:32:00,9
2023-07-10 02:35:00,9
2023-07-10 02:38:00,2
2023-07-10 02:41:00,7
2023-07-10 02:44:00,2
2023-07-10 02:47:00,9
2023-07-10 02:50:00,4
2023-07-10 02:53:00,9
2023-07-10 02:56:00,4
2023-07-10 02:59:00,7
2023-07-10 03:02:00,9
2023-07-10 03:05:00,3
2023-07-10 03:08:00,2
2023-07-10 03:11:00,6
2023-07-10 03:14:00,3
2023-07-10 03:17:00,5
2023-07-10 03:20:00,2
2023-07-10 03:23:00,6
2023-07-10 03:26:00,3
2023-07-10 03:29:00,5
2023-07-10 03:32:00,6
2023-07-10 03:35:00,0
2023-07-10 03:38:00,8
2023-07-10 03:41:00,8
2023-07-10 03:44:00,2
2023-07-10 03:47:00,5
2023-07-10 03:50:00,8
2023-07-10 03:53:00,6
2023-07-10 03:56:00,2
2023-07-10 03:59:00,9
2023-07-10 04:02:00,1
2023-07-10 04:05:00,4
2023-07-10 04:08:00,3
2023-07-10 04:11:00,3
2023-07-10 04:14:00,5
2023-07-10 04:17:00,2
2023-07-10 04:20:00,3
2023-07-10 04:23:00,7
2023-07-10 04:26:00,7
2023-07-10 04:29:00,2
2023-07-10 04:32:00,1
2023-07-10 04:35:00,5
2023-07-10 04:38:00,8
2023-07-10 04:41:00,1
2023-07-10 04:44:00,8
2023-07-10 04:47:00,9
2023-07-10 04:50:00,8
2023-07-10 04:53:00,7
2023-07-10 04:56:00,8
2023-07-10 04:59:00,6
2023-07-10 05:02:00,3
2023-07-10 05:05:00,4
2023-07-10 05:08:00,4
2023-07-10 05:11:00,1
2023-07-10 05:14:00,4
2023-07-10 05:17:00,4
2023-07-10 05:20:00,2
2023-07-10 05:23:00,4
2023-07-10 05:26:00,6
2023-07-10 05:29:00,7
2023-07-10 05:32:00,8
2023-07-10 05:35:00,8
2023-07-10 05:38:00,0
2023-07-10 05:41:00,9
2023-07-10 05:44:00,4
2023-07-10 05:47:00,7
2023-07-10 05:50:00,4
2023-07-10 05:53:00,6
2023-07-10 05:56:00,6
2023-07-10 05:59:00,9
2023-07-10 06:02:00,6
2023-07-10 06:05:00,7
2023-07-10 06:08:00,8
2023-07-10 06:11:00,6
2023-07-10 06:14:00,4
2023-07-10 06:17:00,3
2023-07-10 06:20:00,1
2023-07-10 06:23:00,1
2023-07-10 06:26:00,1
2023-07-10 06:29:00,3
2023-07-10 06:32:00,4
2023-07-10 06:35:00,7
2023-07-10 06:38:00,9
2023-07-10 06:41:00,7
2023-07-10 06:44:00,1
2023-07-10 06:47:00,8
2023-07-10 07:20:00,8
2023-07-10 07:23:00,2
2023-07-10 07:26:00,7
2023-07-10 07:29:00,3
2023-07-10 07:32:00,1
2023-07-10 07:35:00,7
2023-07-10 07:38:00,9
2023-07-10 07:41:00,3
2023-07-10 07:44:00,6
2023-07-10 07:47:00,6
2023-07-10 07:50:00,1
2023-07-10 07:53:00,1
2023-07-10 07:56:00,1
2023-07-10 07:59:00,4
2023-07-10 08:02:00,9
2023-07-10 08:05:00,8
2023-07-10 08:08:00,8
2023-07-10 08:11:00,8
2023-07-10 08:14:00,4
2023-07-10 08:17:00,9
2023-07-10 08:20:00,1
2023-07-10 08:23:00,2
2023-07-10 08:26:00,4
2023-07-10 08:29:00,4
2023-07-10 08:32:00,9
2023-07-10 08:35:00,9
2023-07-10 08:38:00,2
2023-07-10 08:41:00,1
2023-07-10 08:44:00,9
2023-07-10 08:47:00,3
2023-07-10 08:50:00,8
2023-07-10 08:53:00,8
2023-07-10 08:56:00,6
2023-07-10 08:59:00,4
2023-07-10 09:02:00,6
2023-07-10 09:05:00,9
2023-07-10 09:08:00,9
2023-07-10 09:11:00,3
2023-07-10 09:14:00,7
2023-07-10 09:17:00,7
2023-07-10 09:20:00,2
2023-07-10 09:23:00,2
2023-07-10 09:26:00,6
2023-07-10 09:29:00,3
2023-07-10 09:32:00,3
2023-07-10 09:35:00,3
2023-07-10 09:38:00,1
2023-07-10 09:41:00,2
2023-07-10 09:44:00,4
2023-07-10 09:47:00,7
2023-07-10 09:50:00,2
2023-07-10 09:53:00,3
2023-07-10 09:56:00,0
2023-07-10 09:59:00,8
2023-07-10 10:02:00,7
2023-07-10 10:05:00,3
2023-07-10 10:08:00,1
2023-07-10 10:11:00,2
2023-07-10 10:14:00,1
2023-07-10 10:17:00,2
2023-07-10 10:20:00,4
2023-07-10 10:23:00,8
2023-07-10 10:26:00,0
2023-07-10 10:29:00,3
2023-07-10 10:32:00,2
2023-07-10 10:35:00,0
2023-07-10 10:38:00,7
2023-07-10 10:41:00,6
2023-07-10 10:44:00,4
2023-07-10 10:47:00,5
2023-07-10 10:50:00,8
2023-07-10 10:53:00,7
2023-07-10 10:56:00,4
2023-07-10 10:59:00,2
2023-07-10 11:02:00,1
2023-07-10 11:05:00,3
2023-07-10 11:08:00,6
2023-07-10 11:11:00,6
2023-07-10 11:14:00,3
2023-07-10 11:17:00,3
2023-07-10 11:50:00,1
2023-07-10 11:53:00,1
2023-07-10 11:56:00,3
2023-07-10 11:59:00,9
2023-07-10 12:02:00,3
2023-07-10 12:05:00,3
2023-07-10 12:08:00,2
2023-07-10 12:11:00,7
2023-07-10 12:14:00,3
2023-07-10 12:17:00,6
2023-07-10 12:20:00,9
2023-07-10 12:23:00,5
2023-07-10 12:26:00,9
2023-07-10 12:29:00,2
2023-07-10 12:32:00,1
2023-07-10 12:35:00,8
2023-07-10 12:38:00,1
2023-07-10 12:41:00,3
2023-07-10 12:44:00,4
2023-07-10 12:47:00,1
2023-07-10 12:50:00,9
2023-07-10 12:53:00,6
2023-07-10 12:56:00,1
2023-07-10 12:59:00,8
2023-07-10 13:02:00,3
2023-07-10 13:05:00,5
2023-07-10 13:08:00,4
2023-07-10 13:11:00,6
2023-07-10 13:14:00,7
2023-07-10 13:17:00,9
2023-07-10 13:20:00,8
2023-07-10 13:23:00,0
2023-07-10 13:26:00,6
2023-07-10 13:29:00,4
2023-07-10 13:32:00,9
2023-07-10 13:35:00,1
2023-07-10 13:38:00,9
2023-07-10 13:41:00,2
2023-07-10 13:44:00,8
2023-07-10 13:47:00,8
2023-07-10 14:20:00,7
2023-07-10 14:23:00,8
2023-07-10 14:26:00,0
2023-07-10 14:29:00,2
2023-07-10 14:32:00,7
2023-07-10 14:35:00,3
2023-07-10 14:38:00,4
2023-07-10 14:41:00,2
2023-07-10 14:44:00,9
2023-07-10 14:47:00,6
2023-07-10 14:50:00,6
2023-07-10 14:53:00,2
2023-07-10 14:56:00,9
2023-07-10 14:59:00,7
2023-07-10 15:02:00,9
2023-07-10 15:05:00,2
2023-07-10 15:08:00,9
2023-07-10 15:11:00,7
2023-07-10 15:14:00,8
2023-07-10 15:17:00,0
2023-07-10 15:20:00,6
2023-07-10 15:23:00,9
2023-07-10 15:26:00,9
2023-07-10 15:29:00,2
2023-07-10 15:32:00,8
2023-07-10 15:35:00,6
2023-07-10 15:38:00,9
2023-07-10 15:41:00,9
2023-07-10 15:44:00,0
2023-07-10 15:47:00,9
2023-07-10 15:50:00,8
2023-07-10 15:53:00,0
2023-07-10 15:56:00,2
2023-07-10 15:59:00,6
2023-07-10 16:02:00,9
2023-07-10 16:05:00,4
2023-07-10 16:08:00,9
2023-07-10 16:11:00,8
2023-07-10 16:14:00,7
2023-07-10 16:17:00,8
2023-07-10 16:20:00,3
2023-07-10 16:23:00,7
2023-07-10 16:26:00,3
2023-07-10 16:29:00,7
2023-07-10 16:32:00,5
2023-07-10 16:35:00,8
2023-07-10 16:38:00,3
2023-07-10 16:41:00,0
2023-07-10 16:44:00,7
2023-07-10 16:47:00,2
2023-07-10 16:50:00,9
2023-07-10 16:53:00,9
2023-07-10 16:56:00,6
2023-07-10 16:59:00,4
2023-07-10 17:02:00,9
2023-07-10 17:05:00,3
2023-07-10 17:08:00,2
2023-07-10 17:11:00,9
2023-07-10 17:14:00,7
2023-07-10 17:17:00,9
2023-07-10 17:20:00,8
2023-07-10 17:23:00,9
2023-07-10 17:26:00,7
2023-07-10 17:29:00,9
2023-07-10 17:32:00,8
2023-07-10 17:35:00,4
2023-07-10 17:38:00,7
2023-07-10 17:41:00,6
2023-07-10 17:44:00,5
2023-07-10 17:47:00,4
2023-07-10 17:50:00,3
2023-07-10 17:53:00,4
2023-07-10 17:56:00,0
2023-07-10 17:59:00,2
2023-07-10 18:02:00,6
2023-07-10 18:05:00,2
2023-07-10 18:08:00,1
2023-07-10 18:11:00,8
2023-07-10 18:14:00,2
2023-07-10 18:17:00,8
2023-07-10 18:20:00,3
2023-07-10 18:23:00,4
2023-07-10 18:26:00,9
2023-07-10 18:29:00,1
2023-07-10 18:32:00,1
2023-07-10 18:35:00,6
2023-07-10 18:38:00,3
2023-07-10 18:41:00,1
2023-07-10 18:44:00,9
2023-07-10 18:47:00,3
2023-07-10 19:20:00,1
2023-07-10 19:23:00,1
2023-07-10 19:26:00,9
2023-07-10 19:29:00,4
2023-07-10 19:32:00,7
2023-07-10 19:35:00,9
2023-07-10 19:38:00,1
2023-07-10 19:41:00,3
2023-07-10 19:44:00,9
2023-07-10 19:47:00,0
2023-07-10 19:50:00,2
2023-07-10 19:53:00,5
2023-07-10 19:56:00,8
2023-07-10 19:59:00,9
2023-07-10 20:02:00,9
2023-07-10 20:05:00,2
2023-07-10 20:08:00,1
2023-07-10 20:11:00,6
2023-07-10 20:14:00,3
2023-07-10 20:17:00,6
2023-07-10 20:20:00,4
2023-07-10 20:23:00,5
2023-07-10 20:26:00,2
2023-07-10 20:29:00,3
2023-07-10 20:32:00,9
2023-07-10 20:35:00,5
2023-07-10 20:38:00,1
2023-07-10 20:41:00,0
2023-07-10 20:44:00,5
2023-07-10 20:47:00,2
2023-07-10 21:20:00,9
2023-07-10 21:23:00,8
2023-07-10 21:26:00,3
2023-07-10 21:29:00,1
2023-07-10 21:32:00,9
2023-07-10 21:35:00,4
2023-07-10 21:38:00,7
2023-07-10 21:41:00,8
2023-07-10 21:44:00,2
2023-07-10 21:47:00,1
2023-07-10 21:50:00,8
2023-07-10 21:53:00,8
2023-07-10 21:56:00,3
2023-07-10 21:59:00,8
2023-07-10 22:02:00,2
2023-07-10 22:05:00,1
2023-07-10 22:08:00,9
2023-07-10 22:11:00,8
2023-07-10 22:14:00,2
2023-07-10 22:17:00,2
2023-07-10 22:20:00,0
2023-07-10 22:23:00,6
2023-07-10 22:26:00,4
2023-07-10 22:29:00,1
2023-07-10 22:32:00,4
2023-07-10 22:35:00,7
2023-07-10 22:38:00,4
2023-07-10 22:41:00,7
2023-07-10 22:44:00,6
2023-07-10 22:47:00,0
2023-07-10 22:50:00,6
2023-07-10 22:53:00,9
2023-07-10 22:56:00,3
2023-07-10 22:59:00,1
2023-07-10 23:02:00,1
2023-07-10 23:05:00,1
2023-07-10 23:08:00,9
2023-07-10 23:11:00,0
2023-07-10 23:14:00,2
2023-07-10 23:17:00,3
2023-07-10 23:20:00,3
2023-07-10 23:23:00,3
2023-07-10 23:26:00,6
2023-07-10 23:29:00,6
2023-07-10 23:32:00,9
2023-07-10 23:35:00,4
2023-07-10 23:38:00,3
2023-07-10 23:41:00,1
2023-07-10 23:44:00,6
2023-07-10 23:47:00,0
2023-07-10 23:50:00,9
2023-07-10 23:53:00,8
2023-07-10 23:56:00,6
2023-07-10 23:59:00,5
2023-07-11 00:02:00,7
2023-07-11 00:05:00,9
2023-07-11 00:08:00,1
2023-07-11 00:11:00,7
2023-07-11 00:14:00,8
2023-07-11 00:17:00,3
2023-07-11 00:50:00,7
2023-07-11 00:53:00,6
2023-07-11 00:56:00,8
2023-07-11 00:59:00,9
2023-07-11 01:02:00,8
2023-07-11 01:05:00,7
2023-07-11 01:08:00,8
2023-07-11 01:11:00,3
2023-07-11 01:14:00,1
2023-07-11 01:17:00,6
2023-07-11 01:20:00,2
2023-07-11 01:23:00,6
2023-07-11 01:26:00,5
2023-07-11 01:29:00,2
2023-07-11 01:32:00,9
2023-07-11 01:35:00,4
2023-07-11 01:38:00,8
2023-07-11 01:41:00,2
2023-07-11 01:44:00,4
2023-07-11 01:47:00,3
2023-07-11 01:50:00,7
2023-07-11 01:53:00,9
2023-07-11 01:56:00,9
2023-07-11 01:59:00,9
2023-07-11 02:02:00,8
2023-07-11 02:05:00,2
2023-07-11 02:08:00,3
2023-07-11 02:11:00,4
2023-07-11 02:14:00,3
2023-07-11 02:17:00,3
2023-07-11 02:20:00,8
2023-07-11 02:23:00,8
2023-07-11 02:26:00,9
2023-07-11 02:29:00,7
2023-07-11 02:32:00,8
2023-07-11 02:35:00,1
2023-07-11 02:38:00,9
2023-07-11 02:41:00,8
2023-07-11 02:44:00,6
2023-07-11 02:47:00,7
2023-07-11 02:50:00,9
2023-07-11 02:53:00,0
2023-07-11 02:56:00,0
2023-07-11 02:59:00,1
2023-07-11 03:02:00,4
2023-07-11 03:05:00,9
2023-07-11 03:08:00,6
2023-07-11 03:11:00,9
2023-07-11 03:14:00,8
2023-07-11 03:17:00,0
2023-07-11 03:20:00,2
2023-07-11 03:23:00,4
2023-07-11 03:26:00,1
2023-07-11 03:29:00,1
2023-07-11 03:32:00,7
2023-07-11 03:35:00,5
2023-07-11 03:38:00,2
2023-07-11 03:41:00,0
2023-07-11 03:44:00,8
2023-07-11 03:47:00,9
2023-07-11 03:50:00,1
2023-07-11 03:53:00,9
2023-07-11 03:56:00,7
2023-07-11 03:59:00,2
2023-07-11 04:02:00,7
2023-07-11 04:05:00,9
2023-07-11 04:08:00,4
2023-07-11 04:11:00,8
2023-07-11 04:14:00,3
2023-07-11 04:17:00,6
2023-07-11 04:20:00,1
2023-07-11 04:23:00,7
2023-07-11 04:26:00,8
2023-07-11 04:29:00,3
2023-07-11 04:32:00,4
2023-07-11 04:35:00,1
2023-07-11 04:38:00,2
2023-07-11 04:41:00,9
2023-07-11 04:44:00,9
2023-07-11 04:47:00,9
2023-07-11 04:50:00,4
2023-07-11 04:53:00,6
2023-07-11 04:56:00,7
2023-07-11 04:59:00,6
2023-07-11 05:02:00,6
2023-07-11 05:05:00,8
2023-07-11 05:08:00,3
2023-07-11 05:11:00,1
2023-07-11 05:14:00,3
2023-07-11 05:17:00,5
2023-07-11 05:20:00,3
2023-07-11 05:23:00,1
2023-07-11 05:26:00,5
2023-07-11 05:29:00,2
2023-07-11 05:32:00,7
2023-07-11 05:35:00,7
2023-07-11 05:38:00,3
2023-07-11 05:41:00,7
2023-07-11 05:44:00,3
2023-07-11 05:47:00,6
2023-07-11 05:50:00,9
2023-07-11 05:53:00,4
2023-07-11 05:56:00,4
2023-07-11 05:59:00,3
2023-07-11 06:02:00,1
2023-07-11 06:05:00,8
2023-07-11 06:08:00,6
2023-07-11 06:11:00,1
2023-07-11 06:14:00,3
2023-07-11 06:17:00,9
2023-07-11 06:20:00,6
2023-07-11 06:23:00,3
2023-07-11 06:26:00,4
2023-07-11 06:29:00,3
2023-07-11 06:32:00,4
2023-07-11 06:35:00,9
2023-07-11 06:38:00,9
2023-07-11 06:41:00,8
2023-07-11 06:44:00,7
2023-07-11 06:47:00,3
2023-07-11 06:50:00,6
2023-07-11 06:53:00,4
2023-07-11 06:56:00,4
2023-07-11 06:59:00,9
2023-07-11 07:02:00,1
2023-07-11 07:05:00,7
2023-07-11 07:08:00,2
2023-07-11 07:11:00,3
2023-07-11 07:14:00,7
2023-07-11 07:17:00,3
2023-07-11 07:20:00,4
2023-07-11 07:23:00,6
2023-07-11 07:26:00,4
2023-07-11 07:29:00,6
2023-07-11 07:32:00,6
2023-07-11 07:35:00,7
2023-07-11 07:38:00,6
2023-07-11 07:41:00,1
2023-07-11 07:44:00,7
2023-07-11 07:47:00,8
2023-07-11 07:50:00,4
2023-07-11 07:53:00,9
2023-07-11 07:56:00,3
2023-07-11 07:59:00,1
2023-07-11 08:02:00,3
2023-07-11 08:05:00,3
2023-07-11 08:08:00,3
2023-07-11 08:11:00,6
2023-07-11 08:14:00,4
2023-07-11 08:17:00,1
2023-07-11 08:20:00,7
2023-07-11 08:23:00,6
2023-07-11 08:26:00,8
2023-07-11 08:29:00,4
2023-07-11 08:32:00,5
2023-07-11 08:35:00,4
2023-07-11 08:38:00,9
2023-07-11 08:41:00,8
2023-07-11 08:44:00,4
2023-07-11 08:47:00,0
2023-07-11 08:50:00,3
2023-07-11 08:53:00,6
2023-07-11 08:56:00,2
2023-07-11 08:59:00,2
2023-07-11 09:02:00,3
2023-07-11 09:05:00,6
2023-07-11 09:08:00,7
2023-07-11 09:11:00,4
2023-07-11 09:14:00,2
2023-07-11 09:17:00,9
2023-07-11 09:20:00,8
2023-07-11 09:23:00,7
2023-07-11 09:26:00,1
2023-07-11 09:29:00,9
2023-07-11 09:32:00,7
2023-07-11 09:35:00,8
2023-07-11 09:38:00,2
2023-07-11 09:41:00,7
2023-07-11 09:44:00,8
2023-07-11 09:47:00,4
2023-07-11 09:50:00,8
2023-07-11 09:53:00,4
2023-07-11 09:56:00,2
2023-07-11 09:59:00,4
2023-07-11 10:02:00,7
2023-07-11 10:05:00,8
2023-07-11 10:08:00,1
2023-07-11 10:11:00,7
2023-07-11 10:14:00,7
2023-07-11 10:17:00,6
2023-07-11 10:20:00,7
2023-07-11 10:23:00,9
2023-07-11 10:26:00,5
2023-07-11 10:29:00,4
2023-07-11 10:32:00,6
2023-07-11 10:35:00,6
2023-07-11 10:38:00,4
2023-07-11 10:41:00,9
2023-07-11 10:44:00,8
2023-07-11 10:47:00,2
2023-07-11 10:50:00,5
2023-07-11 10:53:00,3
2023-07-11 10:56:00,7
2023-07-11 10:59:00,7
2023-07-11 11:02:00,9
2023-07-11 11:05:00,1
2023-07-11 11:08:00,8
2023-07-11 11:11:00,4
2023-07-11 11:14:00,9
2023-07-11 11:17:00,7
2023-07-11 11:20:00,6
2023-07-11 11:23:00,2
2023-07-11 11:26:00,7
2023-07-11 11:29:00,2
2023-07-11 11:32:00,4
2023-07-11 11:35:00,8
2023-07-11 11:38:00,8
2023-07-11 11:41:00,4
2023-07-11 11:44:00,9
2023-07-11 11:47:00,6
2023-07-11 11:50:00,0
2023-07-11 11:53:00,6
2023-07-11 11:56:00,1
2023-07-11 11:59:00,4
2023-07-11 12:02:00,6
2023-07-11 12:05:00,1
2023-07-11 12:08:00,9
2023-07-11 12:11:00,6
2023-07-11 12:14:00,9
2023-07-11 12:17:00,9
2023-07-11 12:20:00,2
2023-07-11 12:23:00,6
2023-07-11 12:26:00,7
2023-07-11 12:29:00,4
2023-07-11 12:32:00,2
2023-07-11 12:35:00,1
2023-07-11 12:38:00,1
2023-07-11 12:41:00,7
2023-07-11 12:44:00,6
2023-07-11 12:47:00,9
2023-07-11 13:20:00,2
2023-07-11 13:23:00,6
2023-07-11 13:26:00,6
2023-07-11 13:29:00,4
2023-07-11 13:32:00,8
2023-07-11 13:35:00,6
2023-07-11 13:38:00,2
2023-07-11 13:41:00,0
2023-07-11 13:44:00,5
2023-07-11 13:47:00,3
2023-07-11 13:50:00,4
2023-07-11 13:53:00,4
2023-07-11 13:56:00,8
2023-07-11 13:59:00,3
2023-07-11 14:02:00,1
2023-07-11 14:05:00,4
2023-07-11 14:08:00,9
2023-07-11 14:11:00,8
2023-07-11 14:14:00,5
2023-07-11 14:17:00,0
2023-07-11 14:20:00,3
2023-07-11 14:23:00,3
2023-07-11 14:26:00,6
2023-07-11 14:29:00,5
2023-07-11 14:32:00,0
2023-07-11 14:35:00,6
2023-07-11 14:38:00,7
2023-07-11 14:41:00,4
2023-07-11 14:44:00,8
2023-07-11 14:47:00,2
2023-07-11 14:50:00,1
2023-07-11 14:53:00,6
2023-07-11 14:56:00,9
2023-07-11 14:59:00,8
2023-07-11 15:02:00,3
2023-07-11 15:05:00,0
2023-07-11 15:08:00,4
2023-07-11 15:11:00,2
2023-07-11 15:14:00,7
2023-07-11 15:17:00,3
2023-07-11 15:20:00,6
2023-07-11 15:23:00,9
2023-07-11 15:26:00,2
2023-07-11 15:29:00,8
2023-07-11 15:32:00,9
2023-07-11 15:35:00,5
2023-07-11 15:38:00,1
2023-07-11 15:41:00,7
2023-07-11 15:44:00,6
2023-07-11 15:47:00,8
2023-07-11 15:50:00,0
2023-07-11 15:53:00,9
2023-07-11 15:56:00,5
2023-07-11 15:59:00,8
2023-07-11 16:02:00,9
2023-07-11 16:05:00,7
2023-07-11 16:08:00,0
2023-07-11 16:11:00,7
2023-07-11 16:14:00,3
2023-07-11 16:17:00,2
2023-07-11 16:20:00,1
2023-07-11 16:23:00,5
2023-07-11 16:26:00,3
2023-07-11 16:29:00,4
2023-07-11 16:32:00,2
2023-07-11 16:35:00,6
2023-07-11 16:38:00,3
2023-07-11 16:41:00,6
2023-07-11 16:44:00,6
2023-07-11 16:47:00,6
2023-07-11 16:50:00,6
2023-07-11 16:53:00,1
2023-07-11 16:56:00,4
2023-07-11 16:59:00,9
2023-07-11 17:02:00,7
2023-07-11 17:05:00,9
2023-07-11 17:08:00,9
2023-07-11 17:11:00,8
2023-07-11 17:14:00,3
2023-07-11 17:17:00,2
2023-07-11 17:20:00,8
2023-07-11 17:23:00,9
2023-07-11 17:26:00,0
2023-07-11 17:29:00,1
2023-07-11 17:32:00,5
2023-07-11 17:35:00,6
2023-07-11 17:38:00,6
2023-07-11 17:41:00,1
2023-07-11 17:44:00,5
2023-07-11 17:47:00,9
2023-07-11 17:50:00,1
2023-07-11 17:53:00,9
2023-07-11 17:56:00,4
2023-07-11 17:59:00,7
2023-07-11 18:02:00,9
2023-07-11 18:05:00,8
2023-07-11 18:08:00,7
2023-07-11 18:11:00,6
2023-07-11 18:14:00,9
2023-07-11 18:17:00,2
2023-07-11 18:20:00,0
2023-07-11 18:23:00,4
2023-07-11 18:26:00,3
2023-07-11 18:29:00,9
2023-07-11 18:32:00,3
2023-07-11 18:35:00,8
2023-07-11 18:38:00,9
2023-07-11 18:41:00,2
2023-07-11 18:44:00,4
2023-07-11 18:47:00,7
2023-07-11 18:50:00,2
2023-07-11 18:53:00,4
2023-07-11 18:56:00,7
2023-07-11 18:59:00,8
2023-07-11 19:02:00,8
2023-07-11 19:05:00,9
2023-07-11 19:08:00,1
2023-07-11 19:11:00,5
2023-07-11 19:14:00,7
2023-07-11 19:17:00,2
2023-07-11 19:20:00,6
2023-07-11 19:23:00,6
2023-07-11 19:26:00,3
2023-07-11 19:29:00,1
2023-07-11 19:32:00,3
2023-07-11 19:35:00,8
2023-07-11 19:38:00,4
2023-07-11 19:41:00,2
2023-07-11 19:44:00,6
2023-07-11 19:47:00,2
2023-07-11 19:50:00,7
2023-07-11 19:53:00,1
2023-07-11 19:56:00,8
2023-07-11 19:59:00,3
2023-07-11 20:02:00,1
2023-07-11 20:05:00,3
2023-07-11 20:08:00,4
2023-07-11 20:11:00,3
2023-07-11 20:14:00,1
2023-07-11 20:17:00,5
2023-07-11 20:20:00,3
2023-07-11 20:23:00,8
2023-07-11 20:26:00,2
2023-07-11 20:29:00,3
2023-07-11 20:32:00,0
2023-07-11 20:35:00,0
2023-07-11 20:38:00,1
2023-07-11 20:41:00,8
2023-07-11 20:44:00,1
2023-07-11 20:47:00,7
2023-07-11 20:50:00,6
2023-07-11 20:53:00,9
2023-07-11 20:56:00,4
2023-07-11 20:59:00,6
2023-07-11 21:02:00,9
2023-07-11 21:05:00,4
2023-07-11 21:08:00,6
2023-07-11 21:11:00,7
2023-07-11 21:14:00,8
2023-07-11 21:17:00,7
2023-07-11 21:20:00,4
2023-07-11 21:23:00,5
2023-07-11 21:26:00,5
2023-07-11 21:29:00,4
2023-07-11 21:32:00,8
2023-07-11 21:35:00,5
2023-07-11 21:38:00,1
2023-07-11 21:41:00,6
2023-07-11 21:44:00,1
2023-07-11 21:47:00,8
2023-07-11 21:50:00,3
2023-07-11 21:53:00,3
2023-07-11 21:56:00,2
2023-07-11 21:59:00,9
2023-07-11 22:02:00,7
2023-07-11 22:05:00,8
2023-07-11 22:08:00,2
2023-07-11 22:11:00,7
2023-07-11 22:14:00,9
2023-07-11 22:17:00,7
2023-07-11 22:20:00,1
2023-07-11 22:23:00,7
2023-07-11 22:26:00,9
2023-07-11 22:29:00,4
2023-07-11 22:32:00,8
2023-07-11 22:35:00,2
2023-07-11 22:38:00,6
2023-07-11 22:41:00,8
2023-07-11 22:44:00,3
2023-07-11 22:47:00,3
2023-07-11 23:20:00,2
2023-07-11 23:23:00,1
2023-07-11 23:26:00,1
2023-07-11 23:29:00,9
2023-07-11 23:32:00,3
2023-07-11 23:35:00,4
2023-07-11 23:38:00,5
2023-07-11 23:41:00,9
2023-07-11 23:44:00,8
2023-07-11 23:47:00,8
2023-07-11 23:50:00,3
2023-07-11 23:53:00,2
2023-07-11 23:56:00,5
2023-07-11 23:59:00,7
2023-07-12 00:02:00,6
2023-07-12 00:05:00,2
2023-07-12 00:08:00,6
2023-07-12 00:11:00,4
2023-07-12 00:14:00,6
2023-07-12 00:17:00,2
2023-07-12 00:20:00,5
2023-07-12 00:23:00,1
2023-07-12 00:26:00,3
2023-07-12 00:29:00,3
2023-07-12 00:32:00,2
2023-07-12 00:35:00,3
2023-07-12 00:38:00,7
2023-07-12 00:41:00,4
2023-07-12 00:44:00,4
2023-07-12 00:47:00,4
2023-07-12 00:50:00,5
2023-07-12 00:53:00,0
2023-07-12 00:56:00,1
2023-07-12 00:59:00,2
2023-07-12 01:02:00,2
2023-07-12 01:05:00,9
2023-07-12 01:08:00,0
2023-07-12 01:11:00,6
2023-07-12 01:14:00,4
2023-07-12 01:17:00,4
2023-07-12 01:20:00,3
2023-07-12 01:23:00,1
2023-07-12 01:26:00,6
2023-07-12 01:29:00,6
2023-07-12 01:32:00,6
2023-07-12 01:35:00,2
2023-07-12 01:38:00,0
2023-07-12 01:41:00,3
2023-07-12 01:44:00,6
2023-07-12 01:47:00,3
2023-07-12 01:50:00,6
2023-07-12 01:53:00,6
2023-07-12 01:56:00,6
2023-07-12 01:59:00,7
2023-07-12 02:02:00,0
2023-07-12 02:05:00,9
2023-07-12 02:08:00,2
2023-07-12 02:11:00,9
2023-07-12 02:14:00,3
2023-07-12 02:17:00,8
2023-07-12 02:20:00,8
2023-07-12 02:23:00,1
2023-07-12 02:26:00,8
2023-07-12 02:29:00,6
